row_i,col_j,value
162,166,400.0
162,167,400.0
162,168,400.0
162,169,400.0
162,178,1.0
162,179,400.0
162,180,1.0
162,195,2.0
162,196,400.0
162,197,2.0
162,212,3.0
162,213,400.0
162,214,3.0
162,229,3.0
162,230,400.0
162,231,3.0
162,246,4.0
162,247,400.0
162,248,4.0
162,263,5.0
162,264,400.0
162,265,5.0
162,280,5.0
162,281,400.0
162,282,5.0
163,163,-400.0
163,164,400.0
163,165,400.0
163,166,400.0
163,167,400.0
163,168,400.0
163,169,400.0
163,179,1.0
163,180,400.0
163,181,1.0
163,196,2.0
163,197,400.0
163,198,2.0
163,213,3.0
163,214,400.0
163,215,3.0
163,230,3.0
163,231,400.0
163,232,3.0
163,247,4.0
163,248,400.0
163,249,4.0
163,264,5.0
163,265,400.0
163,266,5.0
163,281,5.0
163,282,400.0
163,283,5.0
164,164,-400.0
164,165,400.0
164,166,400.0
164,167,400.0
164,168,400.0
164,169,400.0
164,180,1.0
164,181,400.0
164,182,1.0
164,197,2.0
164,198,400.0
164,199,2.0
164,214,3.0
164,215,400.0
164,216,3.0
164,231,3.0
164,232,400.0
164,233,3.0
164,248,4.0
164,249,400.0
164,250,4.0
164,265,5.0
164,266,400.0
164,267,5.0
164,282,5.0
164,283,400.0
164,284,5.0
165,165,-400.0
165,166,400.0
165,167,400.0
165,168,400.0
165,169,400.0
165,181,1.0
165,182,400.0
165,183,1.0
165,198,2.0
165,199,400.0
165,200,2.0
165,215,3.0
165,216,400.0
165,217,3.0
165,232,3.0
165,233,400.0
165,234,3.0
165,249,4.0
165,250,400.0
165,251,4.0
165,266,5.0
165,267,400.0
165,268,5.0
165,283,5.0
165,284,400.0
165,285,5.0
166,166,-400.0
166,167,400.0
166,168,400.0
166,169,400.0
166,182,1.0
166,183,400.0
166,184,1.0
166,199,2.0
166,200,400.0
166,201,2.0
166,216,3.0
166,217,400.0
166,218,3.0
166,233,3.0
166,234,400.0
166,235,3.0
166,250,4.0
166,251,400.0
166,252,4.0
166,267,5.0
166,268,400.0
166,269,5.0
166,284,5.0
166,285,400.0
166,286,5.0
167,167,-400.0
167,168,400.0
167,169,400.0
167,183,1.0
167,184,400.0
167,185,1.0
167,200,2.0
167,201,400.0
167,202,2.0
167,217,3.0
167,218,400.0
167,219,3.0
167,234,3.0
167,235,400.0
167,236,3.0
167,251,4.0
167,252,400.0
167,253,4.0
167,268,5.0
167,269,400.0
167,270,5.0
167,285,5.0
167,286,400.0
167,287,5.0
168,168,-400.0
168,169,400.0
168,184,1.0
168,185,400.0
168,186,1.0
168,201,2.0
168,202,400.0
168,203,2.0
168,218,3.0
168,219,400.0
168,220,3.0
168,235,3.0
168,236,400.0
168,237,3.0
168,252,4.0
168,253,400.0
168,254,4.0
168,269,5.0
168,270,400.0
168,271,5.0
168,286,5.0
168,287,400.0
168,288,5.0
169,169,-394.0
169,185,1.0
169,186,400.0
169,202,2.0
169,203,400.0
169,219,3.0
169,220,400.0
169,236,3.0
169,237,400.0
169,253,4.0
169,254,400.0
169,270,5.0
169,271,400.0
169,287,5.0
169,288,400.0
170,170,-395.0
170,171,400.0
170,172,400.0
170,173,400.0
170,174,400.0
170,175,400.0
170,176,400.0
170,177,400.0
170,178,400.0
170,179,400.0
170,180,400.0
170,181,400.0
170,182,400.0
170,183,400.0
170,184,400.0
170,185,400.0
170,186,400.0
170,187,400.0
170,188,1.0
170,204,400.0
170,205,2.0
170,221,400.0
170,222,2.0
170,238,400.0
170,239,3.0
170,255,400.0
170,256,4.0
170,272,400.0
170,273,4.0
171,171,-400.0
171,172,400.0
171,173,400.0
171,174,400.0
171,175,400.0
171,176,400.0
171,177,400.0
171,178,400.0
171,179,400.0
171,180,400.0
171,181,400.0
171,182,400.0
171,183,400.0
171,184,400.0
171,185,400.0
171,186,400.0
171,187,1.0
171,188,400.0
171,189,1.0
171,204,2.0
171,205,400.0
171,206,2.0
171,221,2.0
171,222,400.0
171,223,2.0
171,238,3.0
171,239,400.0
171,240,3.0
171,255,4.0
171,256,400.0
171,257,4.0
171,272,4.0
171,273,400.0
171,274,4.0
172,172,-400.0
172,173,400.0
172,174,400.0
172,175,400.0
172,176,400.0
172,177,400.0
172,178,400.0
172,179,400.0
172,180,400.0
172,181,400.0
172,182,400.0
172,183,400.0
172,184,400.0
172,185,400.0
172,186,400.0
172,188,1.0
172,189,400.0
172,190,1.0
172,205,2.0
172,206,400.0
172,207,2.0
172,222,2.0
172,223,400.0
172,224,2.0
172,239,3.0
172,240,400.0
172,241,3.0
172,256,4.0
172,257,400.0
172,258,4.0
172,273,4.0
172,274,400.0
172,275,4.0
173,173,-400.0
173,174,400.0
173,175,400.0
173,176,400.0
173,177,400.0
173,178,400.0
173,179,400.0
173,180,400.0
173,181,400.0
173,182,400.0
173,183,400.0
173,184,400.0
173,185,400.0
173,186,400.0
173,189,1.0
173,190,400.0
173,191,1.0
173,206,2.0
173,207,400.0
173,208,2.0
173,223,2.0
173,224,400.0
173,225,2.0
173,240,3.0
173,241,400.0
173,242,3.0
173,257,4.0
173,258,400.0
173,259,4.0
173,274,4.0
173,275,400.0
173,276,4.0
174,174,-400.0
174,175,400.0
174,176,400.0
174,177,400.0
174,178,400.0
174,179,400.0
174,180,400.0
174,181,400.0
174,182,400.0
174,183,400.0
174,184,400.0
174,185,400.0
174,186,400.0
174,190,1.0
174,191,400.0
174,192,1.0
174,207,2.0
174,208,400.0
174,209,2.0
174,224,2.0
174,225,400.0
174,226,2.0
174,241,3.0
174,242,400.0
174,243,3.0
174,258,4.0
174,259,400.0
174,260,4.0
174,275,4.0
174,276,400.0
174,277,4.0
175,175,-400.0
175,176,400.0
175,177,400.0
175,178,400.0
175,179,400.0
175,180,400.0
175,181,400.0
175,182,400.0
175,183,400.0
175,184,400.0
175,185,400.0
175,186,400.0
175,191,1.0
175,192,400.0
175,193,1.0
175,208,2.0
175,209,400.0
175,210,2.0
175,225,2.0
175,226,400.0
175,227,2.0
175,242,3.0
175,243,400.0
175,244,3.0
175,259,4.0
175,260,400.0
175,261,4.0
175,276,4.0
175,277,400.0
175,278,4.0
176,176,-400.0
176,177,400.0
176,178,400.0
176,179,400.0
176,180,400.0
176,181,400.0
176,182,400.0
176,183,400.0
176,184,400.0
176,185,400.0
176,186,400.0
176,192,1.0
176,193,400.0
176,194,1.0
176,209,2.0
176,210,400.0
176,211,2.0
176,226,2.0
176,227,400.0
176,228,2.0
176,243,3.0
176,244,400.0
176,245,3.0
176,260,4.0
176,261,400.0
176,262,4.0
176,277,4.0
176,278,400.0
176,279,4.0
177,177,-400.0
177,178,400.0
177,179,400.0
177,180,400.0
177,181,400.0
177,182,400.0
177,183,400.0
177,184,400.0
177,185,400.0
177,186,400.0
177,193,1.0
177,194,400.0
177,195,1.0
177,210,2.0
177,211,400.0
177,212,2.0
177,227,2.0
177,228,400.0
177,229,2.0
177,244,3.0
177,245,400.0
177,246,3.0
177,261,4.0
177,262,400.0
177,263,4.0
177,278,4.0
177,279,400.0
177,280,4.0
178,178,-400.0
178,179,400.0
178,180,400.0
178,181,400.0
178,182,400.0
178,183,400.0
178,184,400.0
178,185,400.0
178,186,400.0
178,194,1.0
178,195,400.0
178,196,1.0
178,211,2.0
178,212,400.0
178,213,2.0
178,228,2.0
178,229,400.0
178,230,2.0
178,245,3.0
178,246,400.0
178,247,3.0
178,262,4.0
178,263,400.0
178,264,4.0
178,279,4.0
178,280,400.0
178,281,4.0
179,179,-400.0
179,180,400.0
179,181,400.0
179,182,400.0
179,183,400.0
179,184,400.0
179,185,400.0
179,186,400.0
179,195,1.0
179,196,400.0
179,197,1.0
179,212,2.0
179,213,400.0
179,214,2.0
179,229,2.0
179,230,400.0
179,231,2.0
179,246,3.0
179,247,400.0
179,248,3.0
179,263,4.0
179,264,400.0
179,265,4.0
179,280,4.0
179,281,400.0
179,282,4.0
180,180,-400.0
180,181,400.0
180,182,400.0
180,183,400.0
180,184,400.0
180,185,400.0
180,186,400.0
180,196,1.0
180,197,400.0
180,198,1.0
180,213,2.0
180,214,400.0
180,215,2.0
180,230,2.0
180,231,400.0
180,232,2.0
180,247,3.0
180,248,400.0
180,249,3.0
180,264,4.0
180,265,400.0
180,266,4.0
180,281,4.0
180,282,400.0
180,283,4.0
181,181,-400.0
181,182,400.0
181,183,400.0
181,184,400.0
181,185,400.0
181,186,400.0
181,197,1.0
181,198,400.0
181,199,1.0
181,214,2.0
181,215,400.0
181,216,2.0
181,231,2.0
181,232,400.0
181,233,2.0
181,248,3.0
181,249,400.0
181,250,3.0
181,265,4.0
181,266,400.0
181,267,4.0
181,282,4.0
181,283,400.0
181,284,4.0
182,182,-400.0
182,183,400.0
182,184,400.0
182,185,400.0
182,186,400.0
182,198,1.0
182,199,400.0
182,200,1.0
182,215,2.0
182,216,400.0
182,217,2.0
182,232,2.0
182,233,400.0
182,234,2.0
182,249,3.0
182,250,400.0
182,251,3.0
182,266,4.0
182,267,400.0
182,268,4.0
182,283,4.0
182,284,400.0
182,285,4.0
183,183,-400.0
183,184,400.0
183,185,400.0
183,186,400.0
183,199,1.0
183,200,400.0
183,201,1.0
183,216,2.0
183,217,400.0
183,218,2.0
183,233,2.0
183,234,400.0
183,235,2.0
183,250,3.0
183,251,400.0
183,252,3.0
183,267,4.0
183,268,400.0
183,269,4.0
183,284,4.0
183,285,400.0
183,286,4.0
184,184,-400.0
184,185,400.0
184,186,400.0
184,200,1.0
184,201,400.0
184,202,1.0
184,217,2.0
184,218,400.0
184,219,2.0
184,234,2.0
184,235,400.0
184,236,2.0
184,251,3.0
184,252,400.0
184,253,3.0
184,268,4.0
184,269,400.0
184,270,4.0
184,285,4.0
184,286,400.0
184,287,4.0
185,185,-400.0
185,186,400.0
185,201,1.0
185,202,400.0
185,203,1.0
185,218,2.0
185,219,400.0
185,220,2.0
185,235,2.0
185,236,400.0
185,237,2.0
185,252,3.0
185,253,400.0
185,254,3.0
185,269,4.0
185,270,400.0
185,271,4.0
185,286,4.0
185,287,400.0
185,288,4.0
186,186,-395.0
186,202,1.0
186,203,400.0
186,219,2.0
186,220,400.0
186,236,2.0
186,237,400.0
186,253,3.0
186,254,400.0
186,270,4.0
186,271,400.0
186,287,4.0
186,288,400.0
187,187,-394.0
187,188,400.0
187,189,400.0
187,190,400.0
187,191,400.0
187,192,400.0
187,193,400.0
187,194,400.0
187,195,400.0
187,196,400.0
187,197,400.0
187,198,400.0
187,199,400.0
187,200,400.0
187,201,400.0
187,202,400.0
187,203,400.0
187,204,400.0
187,205,1.0
187,221,400.0
187,222,2.0
187,238,400.0
187,239,4.0
187,255,400.0
187,256,5.0
187,272,400.0
187,273,4.0
188,188,-400.0
188,189,400.0
188,190,400.0
188,191,400.0
188,192,400.0
188,193,400.0
188,194,400.0
188,195,400.0
188,196,400.0
188,197,400.0
188,198,400.0
188,199,400.0
188,200,400.0
188,201,400.0
188,202,400.0
188,203,400.0
188,204,1.0
188,205,400.0
188,206,1.0
188,221,2.0
188,222,400.0
188,223,2.0
188,238,4.0
188,239,400.0
188,240,4.0
188,255,5.0
188,256,400.0
188,257,5.0
188,272,4.0
188,273,400.0
188,274,4.0
189,189,-400.0
189,190,400.0
189,191,400.0
189,192,400.0
189,193,400.0
189,194,400.0
189,195,400.0
189,196,400.0
189,197,400.0
189,198,400.0
189,199,400.0
189,200,400.0
189,201,400.0
189,202,400.0
189,203,400.0
189,205,1.0
189,206,400.0
189,207,1.0
189,222,2.0
189,223,400.0
189,224,2.0
189,239,4.0
189,240,400.0
189,241,4.0
189,256,5.0
189,257,400.0
189,258,5.0
189,273,4.0
189,274,400.0
189,275,4.0
190,190,-400.0
190,191,400.0
190,192,400.0
190,193,400.0
190,194,400.0
190,195,400.0
190,196,400.0
190,197,400.0
190,198,400.0
190,199,400.0
190,200,400.0
190,201,400.0
190,202,400.0
190,203,400.0
190,206,1.0
190,207,400.0
190,208,1.0
190,223,2.0
190,224,400.0
190,225,2.0
190,240,4.0
190,241,400.0
190,242,4.0
190,257,5.0
190,258,400.0
190,259,5.0
190,274,4.0
190,275,400.0
190,276,4.0
191,191,-400.0
191,192,400.0
191,193,400.0
191,194,400.0
191,195,400.0
191,196,400.0
191,197,400.0
191,198,400.0
191,199,400.0
191,200,400.0
191,201,400.0
191,202,400.0
191,203,400.0
191,207,1.0
191,208,400.0
191,209,1.0
191,224,2.0
191,225,400.0
191,226,2.0
191,241,4.0
191,242,400.0
191,243,4.0
191,258,5.0
191,259,400.0
191,260,5.0
191,275,4.0
191,276,400.0
191,277,4.0
192,192,-400.0
192,193,400.0
192,194,400.0
192,195,400.0
192,196,400.0
192,197,400.0
192,198,400.0
192,199,400.0
192,200,400.0
192,201,400.0
192,202,400.0
192,203,400.0
192,208,1.0
192,209,400.0
192,210,1.0
192,225,2.0
192,226,400.0
192,227,2.0
192,242,4.0
192,243,400.0
192,244,4.0
192,259,5.0
192,260,400.0
192,261,5.0
192,276,4.0
192,277,400.0
192,278,4.0
193,193,-400.0
193,194,400.0
193,195,400.0
193,196,400.0
193,197,400.0
193,198,400.0
193,199,400.0
193,200,400.0
193,201,400.0
193,202,400.0
193,203,400.0
193,209,1.0
193,210,400.0
193,211,1.0
193,226,2.0
193,227,400.0
193,228,2.0
193,243,4.0
193,244,400.0
193,245,4.0
193,260,5.0
193,261,400.0
193,262,5.0
193,277,4.0
193,278,400.0
193,279,4.0
194,194,-400.0
194,195,400.0
194,196,400.0
194,197,400.0
194,198,400.0
194,199,400.0
194,200,400.0
194,201,400.0
194,202,400.0
194,203,400.0
194,210,1.0
194,211,400.0
194,212,1.0
194,227,2.0
194,228,400.0
194,229,2.0
194,244,4.0
194,245,400.0
194,246,4.0
194,261,5.0
194,262,400.0
194,263,5.0
194,278,4.0
194,279,400.0
194,280,4.0
195,195,-400.0
195,196,400.0
195,197,400.0
195,198,400.0
195,199,400.0
195,200,400.0
195,201,400.0
195,202,400.0
195,203,400.0
195,211,1.0
195,212,400.0
195,213,1.0
195,228,2.0
195,229,400.0
195,230,2.0
195,245,4.0
195,246,400.0
195,247,4.0
195,262,5.0
195,263,400.0
195,264,5.0
195,279,4.0
195,280,400.0
195,281,4.0
196,196,-400.0
196,197,400.0
196,198,400.0
196,199,400.0
196,200,400.0
196,201,400.0
196,202,400.0
196,203,400.0
196,212,1.0
196,213,400.0
196,214,1.0
196,229,2.0
196,230,400.0
196,231,2.0
196,246,4.0
196,247,400.0
196,248,4.0
196,263,5.0
196,264,400.0
196,265,5.0
196,280,4.0
196,281,400.0
196,282,4.0
197,197,-400.0
197,198,400.0
197,199,400.0
197,200,400.0
197,201,400.0
197,202,400.0
197,203,400.0
197,213,1.0
197,214,400.0
197,215,1.0
197,230,2.0
197,231,400.0
197,232,2.0
197,247,4.0
197,248,400.0
197,249,4.0
197,264,5.0
197,265,400.0
197,266,5.0
197,281,4.0
197,282,400.0
197,283,4.0
198,198,-400.0
198,199,400.0
198,200,400.0
198,201,400.0
198,202,400.0
198,203,400.0
198,214,1.0
198,215,400.0
198,216,1.0
198,231,2.0
198,232,400.0
198,233,2.0
198,248,4.0
198,249,400.0
198,250,4.0
198,265,5.0
198,266,400.0
198,267,5.0
198,282,4.0
198,283,400.0
198,284,4.0
199,199,-400.0
199,200,400.0
199,201,400.0
199,202,400.0
199,203,400.0
199,215,1.0
199,216,400.0
199,217,1.0
199,232,2.0
199,233,400.0
199,234,2.0
199,249,4.0
199,250,400.0
199,251,4.0
199,266,5.0
199,267,400.0
199,268,5.0
199,283,4.0
199,284,400.0
199,285,4.0
200,200,-400.0
200,201,400.0
200,202,400.0
200,203,400.0
200,216,1.0
200,217,400.0
200,218,1.0
200,233,2.0
200,234,400.0
200,235,2.0
200,250,4.0
200,251,400.0
200,252,4.0
200,267,5.0
200,268,400.0
200,269,5.0
200,284,4.0
200,285,400.0
200,286,4.0
201,201,-400.0
201,202,400.0
201,203,400.0
201,217,1.0
201,218,400.0
201,219,1.0
201,234,2.0
201,235,400.0
201,236,2.0
201,251,4.0
201,252,400.0
201,253,4.0
201,268,5.0
201,269,400.0
201,270,5.0
201,285,4.0
201,286,400.0
201,287,4.0
202,202,-400.0
202,203,400.0
202,218,1.0
202,219,400.0
202,220,1.0
202,235,2.0
202,236,400.0
202,237,2.0
202,252,4.0
202,253,400.0
202,254,4.0
202,269,5.0
202,270,400.0
202,271,5.0
202,286,4.0
202,287,400.0
202,288,4.0
203,203,-394.0
203,219,1.0
203,220,400.0
203,236,2.0
203,237,400.0
203,253,4.0
203,254,400.0
203,270,5.0
203,271,400.0
203,287,4.0
203,288,400.0
204,204,-393.0
204,205,400.0
204,206,400.0
204,207,400.0
204,208,400.0
204,209,400.0
204,210,400.0
204,211,400.0
204,212,400.0
204,213,400.0
204,214,400.0
204,215,400.0
204,216,400.0
204,217,400.0
204,218,400.0
204,219,400.0
204,220,400.0
204,221,400.0
204,222,2.0
204,238,400.0
204,239,3.0
204,255,400.0
204,256,5.0
204,272,400.0
204,273,4.0
205,205,-400.0
205,206,400.0
205,207,400.0
205,208,400.0
205,209,400.0
205,210,400.0
205,211,400.0
205,212,400.0
205,213,400.0
205,214,400.0
205,215,400.0
205,216,400.0
205,217,400.0
205,218,400.0
205,219,400.0
205,220,400.0
205,221,2.0
205,222,400.0
205,223,2.0
205,238,3.0
205,239,400.0
205,240,3.0
205,255,5.0
205,256,400.0
205,257,5.0
205,272,4.0
205,273,400.0
205,274,4.0
206,206,-400.0
206,207,400.0
206,208,400.0
206,209,400.0
206,210,400.0
206,211,400.0
206,212,400.0
206,213,400.0
206,214,400.0
206,215,400.0
206,216,400.0
206,217,400.0
206,218,400.0
206,219,400.0
206,220,400.0
206,222,2.0
206,223,400.0
206,224,2.0
206,239,3.0
206,240,400.0
206,241,3.0
206,256,5.0
206,257,400.0
206,258,5.0
206,273,4.0
206,274,400.0
206,275,4.0
207,207,-400.0
207,208,400.0
207,209,400.0
207,210,400.0
207,211,400.0
207,212,400.0
207,213,400.0
207,214,400.0
207,215,400.0
207,216,400.0
207,217,400.0
207,218,400.0
207,219,400.0
207,220,400.0
207,223,2.0
207,224,400.0
207,225,2.0
207,240,3.0
207,241,400.0
207,242,3.0
207,257,5.0
207,258,400.0
207,259,5.0
207,274,4.0
207,275,400.0
207,276,4.0
208,208,-400.0
208,209,400.0
208,210,400.0
208,211,400.0
208,212,400.0
208,213,400.0
208,214,400.0
208,215,400.0
208,216,400.0
208,217,400.0
208,218,400.0
208,219,400.0
208,220,400.0
208,224,2.0
208,225,400.0
208,226,2.0
208,241,3.0
208,242,400.0
208,243,3.0
208,258,5.0
208,259,400.0
208,260,5.0
208,275,4.0
208,276,400.0
208,277,4.0
209,209,-400.0
209,210,400.0
209,211,400.0
209,212,400.0
209,213,400.0
209,214,400.0
209,215,400.0
209,216,400.0
209,217,400.0
209,218,400.0
209,219,400.0
209,220,400.0
209,225,2.0
209,226,400.0
209,227,2.0
209,242,3.0
209,243,400.0
209,244,3.0
209,259,5.0
209,260,400.0
209,261,5.0
209,276,4.0
209,277,400.0
209,278,4.0
210,210,-400.0
210,211,400.0
210,212,400.0
210,213,400.0
210,214,400.0
210,215,400.0
210,216,400.0
210,217,400.0
210,218,400.0
210,219,400.0
210,220,400.0
210,226,2.0
210,227,400.0
210,228,2.0
210,243,3.0
210,244,400.0
210,245,3.0
210,260,5.0
210,261,400.0
210,262,5.0
210,277,4.0
210,278,400.0
210,279,4.0
211,211,-400.0
211,212,400.0
211,213,400.0
211,214,400.0
211,215,400.0
211,216,400.0
211,217,400.0
211,218,400.0
211,219,400.0
211,220,400.0
211,227,2.0
211,228,400.0
211,229,2.0
211,244,3.0
211,245,400.0
211,246,3.0
211,261,5.0
211,262,400.0
211,263,5.0
211,278,4.0
211,279,400.0
211,280,4.0
212,212,-400.0
212,213,400.0
212,214,400.0
212,215,400.0
212,216,400.0
212,217,400.0
212,218,400.0
212,219,400.0
212,220,400.0
212,228,2.0
212,229,400.0
212,230,2.0
212,245,3.0
212,246,400.0
212,247,3.0
212,262,5.0
212,263,400.0
212,264,5.0
212,279,4.0
212,280,400.0
212,281,4.0
213,213,-400.0
213,214,400.0
213,215,400.0
213,216,400.0
213,217,400.0
213,218,400.0
213,219,400.0
213,220,400.0
213,229,2.0
213,230,400.0
213,231,2.0
213,246,3.0
213,247,400.0
213,248,3.0
213,263,5.0
213,264,400.0
213,265,5.0
213,280,4.0
213,281,400.0
213,282,4.0
214,214,-400.0
214,215,400.0
214,216,400.0
214,217,400.0
214,218,400.0
214,219,400.0
214,220,400.0
214,230,2.0
214,231,400.0
214,232,2.0
214,247,3.0
214,248,400.0
214,249,3.0
214,264,5.0
214,265,400.0
214,266,5.0
214,281,4.0
214,282,400.0
214,283,4.0
215,215,-400.0
215,216,400.0
215,217,400.0
215,218,400.0
215,219,400.0
215,220,400.0
215,231,2.0
215,232,400.0
215,233,2.0
215,248,3.0
215,249,400.0
215,250,3.0
215,265,5.0
215,266,400.0
215,267,5.0
215,282,4.0
215,283,400.0
215,284,4.0
216,216,-400.0
216,217,400.0
216,218,400.0
216,219,400.0
216,220,400.0
216,232,2.0
216,233,400.0
216,234,2.0
216,249,3.0
216,250,400.0
216,251,3.0
216,266,5.0
216,267,400.0
216,268,5.0
216,283,4.0
216,284,400.0
216,285,4.0
217,217,-400.0
217,218,400.0
217,219,400.0
217,220,400.0
217,233,2.0
217,234,400.0
217,235,2.0
217,250,3.0
217,251,400.0
217,252,3.0
217,267,5.0
217,268,400.0
217,269,5.0
217,284,4.0
217,285,400.0
217,286,4.0
218,218,-400.0
218,219,400.0
218,220,400.0
218,234,2.0
218,235,400.0
218,236,2.0
218,251,3.0
218,252,400.0
218,253,3.0
218,268,5.0
218,269,400.0
218,270,5.0
218,285,4.0
218,286,400.0
218,287,4.0
219,219,-400.0
219,220,400.0
219,235,2.0
219,236,400.0
219,237,2.0
219,252,3.0
219,253,400.0
219,254,3.0
219,269,5.0
219,270,400.0
219,271,5.0
219,286,4.0
219,287,400.0
219,288,4.0
220,220,-395.0
220,236,2.0
220,237,400.0
220,253,3.0
220,254,400.0
220,270,5.0
220,271,400.0
220,287,4.0
220,288,400.0
221,221,-394.0
221,222,400.0
221,223,400.0
221,224,400.0
221,225,400.0
221,226,400.0
221,227,400.0
221,228,400.0
221,229,400.0
221,230,400.0
221,231,400.0
221,232,400.0
221,233,400.0
221,234,400.0
221,235,400.0
221,236,400.0
221,237,400.0
221,238,400.0
221,239,1.0
221,255,400.0
221,256,3.0
221,272,400.0
221,273,2.0
222,222,-400.0
222,223,400.0
222,224,400.0
222,225,400.0
222,226,400.0
222,227,400.0
222,228,400.0
222,229,400.0
222,230,400.0
222,231,400.0
222,232,400.0
222,233,400.0
222,234,400.0
222,235,400.0
222,236,400.0
222,237,400.0
222,238,1.0
222,239,400.0
222,240,1.0
222,255,3.0
222,256,400.0
222,257,3.0
222,272,2.0
222,273,400.0
222,274,2.0
223,223,-400.0
223,224,400.0
223,225,400.0
223,226,400.0
223,227,400.0
223,228,400.0
223,229,400.0
223,230,400.0
223,231,400.0
223,232,400.0
223,233,400.0
223,234,400.0
223,235,400.0
223,236,400.0
223,237,400.0
223,239,1.0
223,240,400.0
223,241,1.0
223,256,3.0
223,257,400.0
223,258,3.0
223,273,2.0
223,274,400.0
223,275,2.0
224,224,-400.0
224,225,400.0
224,226,400.0
224,227,400.0
224,228,400.0
224,229,400.0
224,230,400.0
224,231,400.0
224,232,400.0
224,233,400.0
224,234,400.0
224,235,400.0
224,236,400.0
224,237,400.0
224,240,1.0
224,241,400.0
224,242,1.0
224,257,3.0
224,258,400.0
224,259,3.0
224,274,2.0
224,275,400.0
224,276,2.0
225,225,-400.0
225,226,400.0
225,227,400.0
225,228,400.0
225,229,400.0
225,230,400.0
225,231,400.0
225,232,400.0
225,233,400.0
225,234,400.0
225,235,400.0
225,236,400.0
225,237,400.0
225,241,1.0
225,242,400.0
225,243,1.0
225,258,3.0
225,259,400.0
225,260,3.0
225,275,2.0
225,276,400.0
225,277,2.0
226,226,-400.0
226,227,400.0
226,228,400.0
226,229,400.0
226,230,400.0
226,231,400.0
226,232,400.0
226,233,400.0
226,234,400.0
226,235,400.0
226,236,400.0
226,237,400.0
226,242,1.0
226,243,400.0
226,244,1.0
226,259,3.0
226,260,400.0
226,261,3.0
226,276,2.0
226,277,400.0
226,278,2.0
227,227,-400.0
227,228,400.0
227,229,400.0
227,230,400.0
227,231,400.0
227,232,400.0
227,233,400.0
227,234,400.0
227,235,400.0
227,236,400.0
227,237,400.0
227,243,1.0
227,244,400.0
227,245,1.0
227,260,3.0
227,261,400.0
227,262,3.0
227,277,2.0
227,278,400.0
227,279,2.0
228,228,-400.0
228,229,400.0
228,230,400.0
228,231,400.0
228,232,400.0
228,233,400.0
228,234,400.0
228,235,400.0
228,236,400.0
228,237,400.0
228,244,1.0
228,245,400.0
228,246,1.0
228,261,3.0
228,262,400.0
228,263,3.0
228,278,2.0
228,279,400.0
228,280,2.0
229,229,-400.0
229,230,400.0
229,231,400.0
229,232,400.0
229,233,400.0
229,234,400.0
229,235,400.0
229,236,400.0
229,237,400.0
229,245,1.0
229,246,400.0
229,247,1.0
229,262,3.0
229,263,400.0
229,264,3.0
229,279,2.0
229,280,400.0
229,281,2.0
230,230,-400.0
230,231,400.0
230,232,400.0
230,233,400.0
230,234,400.0
230,235,400.0
230,236,400.0
230,237,400.0
230,246,1.0
230,247,400.0
230,248,1.0
230,263,3.0
230,264,400.0
230,265,3.0
230,280,2.0
230,281,400.0
230,282,2.0
231,231,-400.0
231,232,400.0
231,233,400.0
231,234,400.0
231,235,400.0
231,236,400.0
231,237,400.0
231,247,1.0
231,248,400.0
231,249,1.0
231,264,3.0
231,265,400.0
231,266,3.0
231,281,2.0
231,282,400.0
231,283,2.0
232,232,-400.0
232,233,400.0
232,234,400.0
232,235,400.0
232,236,400.0
232,237,400.0
232,248,1.0
232,249,400.0
232,250,1.0
232,265,3.0
232,266,400.0
232,267,3.0
232,282,2.0
232,283,400.0
232,284,2.0
233,233,-400.0
233,234,400.0
233,235,400.0
233,236,400.0
233,237,400.0
233,249,1.0
233,250,400.0
233,251,1.0
233,266,3.0
233,267,400.0
233,268,3.0
233,283,2.0
233,284,400.0
233,285,2.0
234,234,-400.0
234,235,400.0
234,236,400.0
234,237,400.0
234,250,1.0
234,251,400.0
234,252,1.0
234,267,3.0
234,268,400.0
234,269,3.0
234,284,2.0
234,285,400.0
234,286,2.0
235,235,-400.0
235,236,400.0
235,237,400.0
235,251,1.0
235,252,400.0
235,253,1.0
235,268,3.0
235,269,400.0
235,270,3.0
235,285,2.0
235,286,400.0
235,287,2.0
236,236,-400.0
236,237,400.0
236,252,1.0
236,253,400.0
236,254,1.0
236,269,3.0
236,270,400.0
236,271,3.0
236,286,2.0
236,287,400.0
236,288,2.0
237,237,-397.0
237,253,1.0
237,254,400.0
237,270,3.0
237,271,400.0
237,287,2.0
237,288,400.0
238,238,-395.0
238,239,400.0
238,240,400.0
238,241,400.0
238,242,400.0
238,243,400.0
238,244,400.0
238,245,400.0
238,246,400.0
238,247,400.0
238,248,400.0
238,249,400.0
238,250,400.0
238,251,400.0
238,252,400.0
238,253,400.0
238,254,400.0
238,255,400.0
238,256,1.0
238,272,400.0
238,273,1.0
239,239,-400.0
239,240,400.0
239,241,400.0
239,242,400.0
239,243,400.0
239,244,400.0
239,245,400.0
239,246,400.0
239,247,400.0
239,248,400.0
239,249,400.0
239,250,400.0
239,251,400.0
239,252,400.0
239,253,400.0
239,254,400.0
239,255,1.0
239,256,400.0
239,257,1.0
239,272,1.0
239,273,400.0
239,274,1.0
240,240,-400.0
240,241,400.0
240,242,400.0
240,243,400.0
240,244,400.0
240,245,400.0
240,246,400.0
240,247,400.0
240,248,400.0
